Année	Numéro	Département	Code INSEE	Insee	Commune	Date de première alerte	Surface brûlée (m2)	Surface forêt (m2)	Surface autres terres boisées (m2)	Surfaces non boisées naturelles (m2)	Surfaces non boisées artificialisées (m2)	Surfaces non boisées (m2)	Précision des surfaces	Statut
2007	3538	7	7256	07256	Saint-Julien-Labrousse	2007-04-10 14:40	4000	3700	300	0	0	0		Validé
2007	3621	7	7093	07093	Genestelle	2007-01-13 14:40	5000	0	5000	0	0	0		Validé
2007	3626	7	7210	07210	Saint-Andéol-de-Vals	2007-03-14 15:11	3000	0	3000	0	0	0		Validé
2007	3627	7	7267	07267	Saint-Martial	2007-03-14 11:19	7000	0	7000	0	0	0		Validé
2007	3630	7	7132	07132	Largentière	2007-03-13 15:27	2500	1500	1000	0	0	0		Validé
2007	3676	7	7295	07295	Saint-Sauveur-de-Montagut	2007-03-12 15:14	2000	2000	0	0	0	0		Validé
2007	3677	7	7112	07112	Labastide-sur-Bésorgues	2007-03-12 15:09	5000	0	5000	0	0	0		Validé
2007	3678	7	7100	07100	Gravières	2007-03-11 16:22	1000	1000	0	0	0	0		Validé
2007	3679	7	7224	07224	Saint-Cirgues-en-Montagne	2007-03-11 14:22	3000	3000	0	0	0	0		Validé
2007	3680	7	7100	07100	Gravières	2007-03-10 11:32	100	100	0	0	0	0		Validé
2007	3692	7	7002	07002	Ailhon	2007-03-29 14:25	50	50	0	0	0	0		Validé
2007	3760	7	7158	07158	Mézilhac	2007-03-27 14:07	225279	10000	215279	0	0	0		Validé
2007	3761	7	7096	07096	Gluiras	2007-03-26 14:02	3000	0	3000	0	0	0		Validé
2007	3762	7	7024	07024	Banne	2007-03-25 14:32	15000	15000	0	0	0	0		Validé
2007	3806	7	7196	07196	Rocles	2007-03-13 11:04	300	0	300	0	0	0		Validé
2007	3845	7	7052	07052	Champis	2007-04-21 16:22	10000	0	10000	0	0	0		Validé
2007	3848	7	7093	07093	Genestelle	2007-03-20 19:14	20598	0	20598	0	0	0		Validé
2007	3849	7	7110	07110	Joyeuse	2007-03-20 12:31	3000	3000	0	0	0	0		Validé
2007	3859	7	7182	07182	Prades	2007-04-21 12:45	9849	9849	0	0	0	0		Validé
2007	3860	7	7018	07018	Astet	2007-04-20 22:24	44040	6040	38000	0	0	0		Validé
2008	1016	7	7002	07002	Ailhon	2008-10-17 21:44	1000	1000	0			0		Validé
2008	1064	7	7171	07171	Payzac	2008-08-29 15:34	1000	1000	0			0		Validé
2008	1149	7	7202	07202	Sablières	2008-01-04 16:25	30000	0	30000			0		Validé
2008	1198	7	7171	07171	Payzac	2008-08-29 15:33	1000	1000	0			0		Validé
2008	1299	7	7305	07305	Salelles (Les)	2008-10-06 6:20	600	600	0			0		Validé
2008	1546	7	7252	07252	Saint-Julien-Boutières	2008-06-29 16:03	2000	0	2000			0		Validé
2008	1671	7	7053	07053	Chandolas	2008-07-22 18:50	1000	0	1000			0		Validé
2008	1672	7	7053	07053	Chandolas	2008-07-22 18:50	1500	0	1500			0		Validé
2008	1700	7	7280	07280	Saint-Paul-le-Jeune	2008-08-10 20:16	4000	0	4000			0		Validé
2008	1701	7	7187	07187	Prunet	2008-08-09 5:01	5000	0	5000			0		Validé
2008	1720	7	7088	07088	Faugères	2008-04-24 17:30	300	300	0			0		Validé
2008	1732	7	7257	07257	Saint-Julien-le-Roux	2008-07-18 17:00	3000	2000	1000			0		Validé
2008	1763	7	7073	07073	Crestet (Le)	2008-05-03 17:13	3000	3000	0			0		Validé
2008	1764	7	7045	07045	Burzet	2008-05-02 16:20	13539	0	13539			0		Validé
2008	1770	7	7117	07117	Lablachère	2008-04-14 14:57	4000	0	4000			0		Validé
2008	1807	7	7016	07016	Asperjoc	2008-08-02 15:02	30	0	30			0		Validé
2008	1813	7	7280	07280	Saint-Paul-le-Jeune	2008-04-07 14:48	3000	3000	0			0		Validé
2008	1814	7	7230	07230	Saint-Étienne-de-Boulogne	2008-04-07 11:28	400	0	400			0		Validé
2008	1826	7	7254	07254	Saint-Julien-du-Serre	2008-04-07 14:58	150	0	150			0		Validé
2008	1827	7	7162	07162	Montréal	2008-04-05 18:32	4700	4700	0			0		Validé
2008	1828	7	7065	07065	Chirols	2008-04-05 17:49	500	0	500			0		Validé
2008	1898	7	7024	07024	Banne	2008-07-10 18:47	2000	2000	0			0		Validé
2008	1925	7	7282	07282	Saint-Pierre-de-Colombier	2008-03-29 15:56	13859	7000	6859			0		Validé
2008	1926	7	7049	07049	Chambon (Le)	2008-03-29 15:43	66610	30000	36610			0		Validé
2008	1927	7	7124	07124	Lafarre	2008-03-29 14:10	33136	30000	3136			0		Validé
2008	1928	7	7196	07196	Rocles	2008-03-29 10:39	800	0	800			0		Validé
2008	1934	7	7077	07077	Darbres	2008-02-14 14:35	5269	0	5269			0		Validé
2008	1941	7	7327	07327	Uzer	2008-03-06 15:10	58212	0	58212			0		Validé
2008	1942	7	7284	07284	Saint-Pierre-Saint-Jean	2008-03-06 12:46	18323	18323	0			0		Validé
2008	1944	7	7270	07270	Saint-Martin-sur-Lavezon	2008-02-12 14:11	5000	0	5000			0		Validé
2008	1958	7	7199	07199	Rosières	2008-01-31 16:10	2000	0	2000			0		Validé
2008	1959	7	7315	07315	Souche (La)	2008-01-30 14:22	1222639	0	1222639			0		Validé
2008	1964	7	7305	07305	Salelles (Les)	2008-03-06 8:46	400	0	400			0		Validé
2008	1966	7	7072	07072	Coux	2008-02-13 15:11	500	0	500			0		Validé
2008	1977	7	7128	07128	Lalouvesc	2008-01-29 14:29	16795	3000	13795			0		Validé
2008	1978	7	7011	07011	Antraigues-sur-Volane	2008-01-29 13:34	32682	2682	30000			0		Validé
2008	1979	7	7166	07166	Nozières	2008-01-29 12:01	6000	3500	2500			0		Validé
2008	1980	7	7286	07286	Saint-Pierreville	2008-01-28 14:34	14052	10000	4052			0		Validé
2008	1981	7	7331	07331	Vals-les-Bains	2008-01-28 15:28	11300	10000	1300			0		Validé
2008	1982	7	7226	07226	Saint-Clément	2008-01-28 12:02	265628	10000	255628			0		Validé
2008	1983	7	7210	07210	Saint-Andéol-de-Vals	2008-01-28 10:36	87000	10000	77000			0		Validé
2008	1984	7	7045	07045	Burzet	2008-01-27 16:35	9655	9655	0			0		Validé
2008	1990	7	7161	07161	Montpezat-sous-Bauzon	2008-01-26 15:16	5000	0	5000			0		Validé
2008	1998	7	7322	07322	Thueyts	2008-03-05 20:49	3000	0	3000			0		Validé
2008	1999	7	7307	07307	Sanilhac	2008-03-05 16:04	8873	8873	0			0		Validé
2008	2023	7	7290	07290	Saint-Prix	2008-01-31 14:41	5314	0	5314			0		Validé
2008	2027	7	7287	07287	Saint-Pons	2008-01-29 18:53	7649	0	7649			0		Validé
2008	2045	7	7331	07331	Vals-les-Bains	2008-03-03 16:16	4000	3000	1000			0		Validé
2008	2046	7	7154	07154	Mazan-l'Abbaye	2008-03-03 16:13	4000	0	4000			0		Validé
2008	2047	7	7104	07104	Issamoulenc	2008-03-03 14:02	51897	0	51897			0		Validé
2008	2048	7	7286	07286	Saint-Pierreville	2008-03-03 13:25	2500	2500	0			0		Validé
2008	2058	7	7100	07100	Gravières	2008-03-01 15:02	600	600	0			0		Validé
2008	2059	7	7233	07233	Saint-Étienne-de-Serre	2008-03-01 14:30	500	0	500			0		Validé
2008	2060	7	7314	07314	Silhac	2008-03-01 13:41	6000	6000	0			0		Validé
2008	2071	7	7153	07153	Mayres	2008-03-02 22:13	5000	0	5000			0		Validé
2008	2072	7	7338	07338	Vernoux-en-Vivarais	2008-03-02 21:44	7484	7484	0			0		Validé
2008	2080	7	7045	07045	Burzet	2008-03-02 14:25	3000	0	3000			0		Validé
2008	2081	7	7109	07109	Joannas	2008-03-02 13:12	500	500	0			0		Validé
2008	2082	7	7307	07307	Sanilhac	2008-03-02 11:54	800	0	800			0		Validé
2008	2083	7	7248	07248	Saint-Jean-Roure	2008-02-29 13:36	23605	10000	13605			0		Validé
2008	2084	7	7185	07185	Préaux	2008-02-26 14:19	4000	1000	3000			0		Validé
2008	2085	7	7270	07270	Saint-Martin-sur-Lavezon	2008-02-24 10:01	800	0	800			0		Validé
2008	2118	7	7171	07171	Payzac	2008-01-01 17:40	5000	3500	1500			0		Validé
2008	2135	7	7220	07220	Saint-Christol	2008-03-19 9:03	3500	3500	0			0		Validé
2008	2142	7	7287	07287	Saint-Pons	2008-02-22 23:28	20946	0	20946			0		Validé
2008	2143	7	7155	07155	Mercuer	2008-02-22 21:18	100	100	0			0		Validé
2008	2144	7	7025	07025	Barnas	2008-02-22 18:40	156153	0	156153			0		Validé
2008	2158	7	7338	07338	Vernoux-en-Vivarais	2008-03-15 12:07	2500	0	2500			0		Validé
2008	2159	7	7096	07096	Gluiras	2008-03-14 13:04	1500	1000	500			0		Validé
2008	2161	7	7179	07179	Pourchères	2008-02-16 15:00	500	0	500			0		Validé
2008	2165	7	7093	07093	Genestelle	2008-01-29 11:46	26415	0	26415			0		Validé
2008	2174	7	7338	07338	Vernoux-en-Vivarais	2008-01-29 11:52	1500	1500	0			0		Validé
2008	2184	7	7201	07201	Ruoms	2008-04-04 12:13	3000	0	3000			0		Validé
2008	2188	7	7155	07155	Mercuer	2008-04-03 20:12	200	200	0			0		Validé
2008	2189	7	7100	07100	Gravières	2008-04-01 14:22	1000	600	400			0		Validé
2008	2191	7	7149	07149	Marcols-les-Eaux	2008-03-08 15:14	200	200	0			0		Validé
2008	2192	7	7280	07280	Saint-Paul-le-Jeune	2008-03-07 19:39	3000	3000	0			0		Validé
2008	2208	7	7295	07295	Saint-Sauveur-de-Montagut	2008-02-16 18:25	8223	0	8223			0		Validé
2008	2209	7	7325	07325	Ucel	2008-02-16 11:36	3500	3500	0			0		Validé
2008	2210	7	7222	07222	Saint-Cierge-sous-le-Cheylard	2008-02-15 16:01	13096	0	13096			0		Validé
2008	2211	7	7148	07148	Malbosc	2008-02-15 13:12	11214	10000	1214			0		Validé
2009	1171	7	7252	07252	Saint-Julien-Boutières	2009-11-26 13:13	23029	0	23029			0		Validé
2009	1185	7	7147	07147	Malarce-sur-la-Thines	2009-10-18 13:16	14700	8800	5900			0		Validé
2009	1186	7	7134	07134	Laurac-en-Vivarais	2009-10-16 11:50	4000	4000	0			0		Validé
2009	1302	7	7041	07041	Boulieu-lès-Annonay	2009-10-05 13:57	500	0	500			0		Validé
2009	1322	7	7262	07262	Saint-Laurent-les-Bains	2009-10-02 13:34	182500	36500	146000			0		Validé
2009	1349	7	7141	07141	Lentillères	2009-10-29 13:17	10000	10000	0			0		Validé
2009	1367	7	7328	07328	Vagnas	2009-09-10 16:50	12000	3600	8400			0		Validé
2009	1368	7	7002	07002	Ailhon	2009-09-10 14:40	2500	2500	0			0		Validé
2009	1378	7	7115	07115	Labeaume	2009-08-29 21:40	1500	0	1500			0		Validé
2009	1401	7	7193	07193	Rocher	2009-09-09 16:36	50	50	0			0		Validé
2009	1402	7	7132	07132	Largentière	2009-09-09 12:31	3000	0	3000			0		Validé
2009	1487	7	7023	07023	Balazuc	2009-08-27 20:15	23000	0	23000			0		Validé
2009	1488	7	7099	07099	Gras	2009-08-27 17:55	10000	0	10000			0		Validé
2009	1489	7	7196	07196	Rocles	2009-08-27 15:14	30	0	30			0		Validé
2009	1500	7	7166	07166	Nozières	2009-08-21 12:11	5000	5000	0			0		Validé
2009	1509	7	7331	07331	Vals-les-Bains	2009-09-06 15:46	5000	1000	4000			0		Validé
2009	1510	7	7006	07006	Albon-d'Ardèche	2009-09-06 0:25	2000	0	2000			0		Validé
2009	1517	7	7107	07107	Jaujac	2009-08-20 18:16	10500	0	10500			0		Validé
2009	1518	7	7134	07134	Laurac-en-Vivarais	2009-08-20 14:48	2000	2000	0			0		Validé
2009	1519	7	7114	07114	Labatie-d'Andaure	2009-08-19 20:09	1000	0	1000			0		Validé
2009	1520	7	7085	07085	Empurany	2009-08-19 19:35	1000	0	1000			0		Validé
2009	1521	7	7296	07296	Saint-Sernin	2009-08-19 16:34	1500	0	1500			0		Validé
2009	1522	7	7198	07198	Rompon	2009-08-19 14:49	530000	40000	490000			0		Validé
2009	1568	7	7267	07267	Saint-Martial	2009-08-26 19:42	23486	6000	17486			0		Validé
2009	1607	7	7029	07029	Beaumont	2009-08-18 17:39	10000	10000	0			0		Validé
2009	1609	7	7038	07038	Borne	2009-08-18 16:03	108000	0	108000			0		Validé
2009	1654	7	7253	07253	Saint-Julien-du-Gua	2009-08-23 20:06	907000	10000	897000			0		Validé
2009	1655	7	7201	07201	Ruoms	2009-08-22 15:13	31000	4000	27000			0		Validé
2009	1658	7	7278	07278	Saint-Michel-de-Chabrillanoux	2009-08-17 2:52	200	200	0			0		Validé
2009	1659	7	7278	07278	Saint-Michel-de-Chabrillanoux	2009-08-16 14:21	14786	14786	0			0		Validé
2009	1703	7	7177	07177	Plats	2009-08-13 12:54	6890	3400	3490			0		Validé
2009	1704	7	7126	07126	Lagorce	2009-08-13 12:54	15000	0	15000			0		Validé
2009	1733	7	7029	07029	Beaumont	2009-08-20 17:43	600	600	0			0		Validé
2009	1734	7	7185	07185	Préaux	2009-08-19 21:01	100	0	100			0		Validé
2009	1737	7	7261	07261	Saint-Laurent-du-Pape	2009-08-12 16:47	70700	35350	0			35350		Validé
2009	1738	7	7324	07324	Tournon-sur-Rhône	2009-08-12 15:42	200	0	200			0		Validé
2009	1739	7	7163	07163	Montselgues	2009-08-12 11:15	50	50	0			0		Validé
2009	1849	7	7053	07053	Chandolas	2009-09-14 23:39	60000	0	60000			0		Validé
2009	1850	7	7190	07190	Rochecolombe	2009-09-14 9:16	500	0	500			0		Validé
2009	1865	7	7324	07324	Tournon-sur-Rhône	2009-08-12 15:52	800	800	0			0		Validé
2009	1888	7	7254	07254	Saint-Julien-du-Serre	2009-08-11 3:43	5000	5000	0			0		Validé
2009	1893	7	7154	07154	Mazan-l'Abbaye	2009-09-12 14:26	5000	0	5000			0		Validé
2009	1898	7	7182	07182	Prades	2009-08-19 16:21	5000	1500	3500			0		Validé
2009	1902	7	7050	07050	Chambonas	2009-08-08 15:11	5000	0	5000			0		Validé
2009	1907	7	7104	07104	Issamoulenc	2009-08-08 15:37	7000	2000	5000			0		Validé
2009	1908	7	7135	07135	Laval-d'Aurelle	2009-08-08 17:26	37833	12000	25833			0		Validé
2009	1911	7	7309	07309	Satillieu	2009-08-09 16:02	50	50	0			0		Validé
2009	1912	7	7207	07207	Saint-Alban-Auriolles	2009-08-09 15:48	4000	1000	3000			0		Validé
2009	1913	7	7331	07331	Vals-les-Bains	2009-08-07 16:53	5000	0	5000			0		Validé
2009	1914	7	7146	07146	Lyas	2009-09-11 17:48	50	0	50			0		Validé
2009	1948	7	7308	07308	Sarras	2009-08-23 15:59	8710	0	8710			0		Validé
2009	1949	7	7293	07293	Saint-Romain-de-Lerps	2009-08-23 15:38	15000	15000	0			0		Validé
2009	1950	7	7156	07156	Meyras	2009-08-23 1:20	1000	0	1000			0		Validé
2009	1972	7	7170	07170	Pailharès	2009-09-29 17:32	2500	2500	0			0		Validé
2009	2029	7	7117	07117	Lablachère	2009-07-17 3:19	7130	7130	0			0		Validé
2009	2043	7	7211	07211	Saint-André-de-Cruzières	2009-08-04 18:17	2000	0	2000			0		Validé
2009	2044	7	7028	07028	Beaulieu	2009-08-04 18:05	2500	0	2500			0		Validé
2009	2045	7	7177	07177	Plats	2009-08-04 15:48	9222	4900	4322			0		Validé
2009	2049	7	7236	07236	Saint-Félicien	2009-07-22 19:52	700	700	0			0		Validé
2009	2050	7	7192	07192	Rochepaule	2009-07-23 14:30	300100	240000	40000			20100		Validé
2009	2051	7	7249	07249	Saint-Jeure-d'Andaure	2009-07-23 12:36	35000	35000	0			0		Validé
2009	2069	7	7207	07207	Saint-Alban-Auriolles	2009-07-15 19:10	47000	35000	12000			0		Validé
2009	2220	7	7150	07150	Mariac	2009-07-11 13:27	4000	4000	0			0		Validé
2009	2221	7	7306	07306	Sampzon	2009-07-10 18:24	1500	0	1500			0		Validé
2009	2232	7	7278	07278	Saint-Michel-de-Chabrillanoux	2009-08-01 18:34	23356	6000	17356			0		Validé
2009	2233	7	7245	07245	Saint-Jean-de-Muzols	2009-08-01 17:35	15000	0	3000			12000		Validé
2009	2234	7	7115	07115	Labeaume	2009-07-31 14:25	24500	0	24500			0		Validé
2009	2262	7	7117	07117	Lablachère	2009-07-18 13:44	29060	29060	0			0		Validé
2009	2272	7	7145	07145	Lussas	2009-07-30 13:22	3000	0	3000			0		Validé
2009	2274	7	7307	07307	Sanilhac	2009-07-30 9:40	51253	30752	20501			0		Validé
2009	2275	7	7308	07308	Sarras	2009-07-29 16:53	36500	26500	5000			5000		Validé
2009	2276	7	7329	07329	Valgorge	2009-07-29 14:46	1500	0	1500			0		Validé
2009	2277	7	7300	07300	Saint-Thomé	2009-07-29 11:23	500	0	500			0		Validé
2009	2284	7	7245	07245	Saint-Jean-de-Muzols	2009-07-14 18:51	2000	0	2000			0		Validé
2009	2363	7	7029	07029	Beaumont	2009-07-05 16:19	5000	5000	0			0		Validé
2009	2406	7	7023	07023	Balazuc	2009-07-04 15:06	17000	0	17000			0		Validé
2009	2422	7	7129	07129	Lamastre	2009-07-02 16:10	5200	0	5200			0		Validé
2009	2461	7	7127	07127	Lalevade-d'Ardèche	2009-06-30 15:15	700	700	0			0		Validé
2009	2464	7	7254	07254	Saint-Julien-du-Serre	2009-08-05 17:47	100	100	0			0		Validé
2009	2472	7	7304	07304	Salavas	2009-07-27 16:29	5000	0	5000			0		Validé
2009	2493	7	7253	07253	Saint-Julien-du-Gua	2009-07-20 23:15	500	500	0			0		Validé
2009	2530	7	7145	07145	Lussas	2009-06-28 17:50	200	0	200			0		Validé
2009	2531	7	7254	07254	Saint-Julien-du-Serre	2009-06-27 14:46	1000	1000	0			0		Validé
2009	2569	7	7006	07006	Albon-d'Ardèche	2009-05-06 15:47	1000	0	1000			0		Validé
2009	2570	7	7275	07275	Saint-Mélany	2009-05-05 14:16	1500	0	1500			0		Validé
2009	2576	7	7035	07035	Boffres	2009-06-25 16:16	2000	0	2000			0		Validé
2009	2614	7	7024	07024	Banne	2009-06-24 15:31	4000	3000	1000			0		Validé
2009	2657	7	7016	07016	Asperjoc	2009-03-27 17:29	1000	0	1000			0		Validé
2009	2676	7	7129	07129	Lamastre	2009-04-25 15:57	1500	1500	0			0		Validé
2009	2686	7	7186	07186	Privas	2009-04-23 14:10	1000	1000	0			0		Validé
2009	2747	7	7280	07280	Saint-Paul-le-Jeune	2009-03-26 17:03	2500	0	2500			0		Validé
2009	2774	7	7006	07006	Albon-d'Ardèche	2009-03-23 17:27	162500	0	162500			0		Validé
2009	2775	7	7109	07109	Joannas	2009-03-23 12:53	4000	1500	2500			0		Validé
2009	2798	7	7158	07158	Mézilhac	2009-03-20 14:06	6900	0	6900			0		Validé
2009	2800	7	7007	07007	Alboussière	2009-06-21 10:37	2500	2300	200			0		Validé
2009	2806	7	7092	07092	Freyssenet	2009-03-27 15:38	11200	4200	7000			0		Validé
2009	2813	7	7265	07265	Saint-Marcel-lès-Annonay	2009-03-19 13:54	15000	0	15000			0		Validé
2009	2814	7	7328	07328	Vagnas	2009-03-19 13:26	21000	0	21000			0		Validé
2009	2815	7	7016	07016	Asperjoc	2009-03-19 11:47	30000	20000	10000			0		Validé
2009	2861	7	7230	07230	Saint-Étienne-de-Boulogne	2009-03-22 17:13	3000	0	3000			0		Validé
2009	2862	7	7200	07200	Roux (Le)	2009-03-20 10:55	5000	0	5000			0		Validé
2009	2866	7	7202	07202	Sablières	2009-03-16 16:52	10000	8000	2000			0		Validé
2009	2878	7	7184	07184	Pranles	2009-03-22 11:21	10000	7500	2500			0		Validé
2009	2920	7	7253	07253	Saint-Julien-du-Gua	2009-05-27 20:49	1500	1500	0			0		Validé
2009	2922	7	7204	07204	Saint-Agrève	2009-04-09 13:34	1500	0	1500			0		Validé
2009	2964	7	7325	07325	Ucel	2009-06-29 10:06	1500	1500	0			0		Validé
2009	3032	7	7288	07288	Saint-Priest	2009-02-27 11:43	4600	0	4600			0		Validé
2009	3046	7	7104	07104	Issamoulenc	2009-02-26 14:26	800	0	800			0		Validé
2009	3048	7	7139	07139	Laviolle	2009-02-26 13:52	15000	0	15000			0		Validé
2009	3051	7	7002	07002	Ailhon	2009-02-24 15:57	3000	1000	2000			0		Validé
2009	3052	7	7156	07156	Meyras	2009-02-24 14:50	2000	0	2000			0		Validé
2009	3062	7	7093	07093	Genestelle	2009-02-19 14:57	2000	0	2000			0		Validé
2009	3074	7	7202	07202	Sablières	2009-01-04 16:25	25000	5000	20000			0		Validé
2009	3091	7	7295	07295	Saint-Sauveur-de-Montagut	2009-03-15 0:08	5000	5000	0			0		Validé
2009	3092	7	7012	07012	Arcens	2009-03-13 14:43	89000	0	89000			0		Validé
2009	3093	7	7187	07187	Prunet	2009-03-13 11:42	500	0	500			0		Validé
2010	1470	7	7029	07029	Beaumont	2010-10-26 14:03	4000	4000	0			0		Validé
2010	1618	7	7155	07155	Mercuer	2010-10-03 1:51	800	800	0			0		Validé
2010	1619	7	7182	07182	Prades	2010-10-03 0:25	40	40	0			0		Validé
2010	1639	7	7247	07247	Saint-Jean-le-Centenier	2010-09-19 22:01	5000	5000	0			0		Validé
2010	1669	7	7182	07182	Prades	2010-09-15 23:32	700	700	0			0		Validé
2010	1670	7	7331	07331	Vals-les-Bains	2010-09-15 12:44	300	300	0			0		Validé
2010	1768	7	7186	07186	Privas	2010-10-02 15:12	4000	4000	0			0		Validé
2010	1781	7	7050	07050	Chambonas	2010-09-20 16:08	5000	5000	0			0		Validé
2010	1829	7	7136	07136	Laveyrune	2010-09-14 15:44	15668	5668	10000			0		Validé
2010	1897	7	7182	07182	Prades	2010-09-05 22:36	500	500	0			0		Validé
2010	1898	7	7182	07182	Prades	2010-09-05 20:42	5000	4000	1000			0		Validé
2010	1899	7	7107	07107	Jaujac	2010-09-05 17:05	1500	1500	0			0		Validé
2010	1900	7	7087	07087	Fabras	2010-09-05 16:47	12629	12629	0			0		Validé
2010	1901	7	7161	07161	Montpezat-sous-Bauzon	2010-09-05 5:55	12214	3000	9214			0		Validé
2010	1902	7	7200	07200	Roux (Le)	2010-09-05 5:37	200	0	200			0		Validé
2010	1903	7	7084	07084	Eclassan	2010-09-04 23:38	100	100	0			0		Validé
2010	1904	7	7310	07310	Savas	2010-09-04 22:18	1500	0	1500			0		Validé
2010	1905	7	7341	07341	Villeneuve-de-Berg	2010-09-03 18:18	5000	0	5000			0		Validé
2010	1906	7	7096	07096	Gluiras	2010-09-03 13:50	14423	7000	7423			0		Validé
2010	1907	7	7045	07045	Burzet	2010-09-03 7:40	8136	8136	0			0		Validé
2010	1959	7	7166	07166	Nozières	2010-09-02 21:09	1000	1000	0			0		Validé
2010	1966	7	7024	07024	Banne	2010-08-01 20:14	500	500	0			0		Validé
2010	1967	7	7104	07104	Issamoulenc	2010-08-01 15:46	29290	29290	0			0		Validé
2010	1968	7	7100	07100	Gravières	2010-08-01 15:27	400	0	400			0		Validé
2010	1969	7	7307	07307	Sanilhac	2010-07-31 16:44	5000	5000	0			0		Validé
2010	1970	7	7279	07279	Saint-Montan	2010-07-31 16:37	100	0	100			0		Validé
2010	1972	7	7134	07134	Laurac-en-Vivarais	2010-09-01 14:32	5000	2000	3000			0		Validé
2010	1973	7	7284	07284	Saint-Pierre-Saint-Jean	2010-09-01 14:17	2000	0	2000			0		Validé
2010	1984	7	7315	07315	Souche (La)	2010-08-16 15:15	3000	1000	2000			0		Validé
2010	1985	7	7284	07284	Saint-Pierre-Saint-Jean	2010-08-16 8:38	50	50	0			0		Validé
2010	1995	7	7196	07196	Rocles	2010-07-30 18:35	1500	500	1000			0		Validé
2010	2003	7	7110	07110	Joyeuse	2010-08-31 16:37	5000	0	5000			0		Validé
2010	2004	7	7233	07233	Saint-Étienne-de-Serre	2010-08-31 13:39	126213	50000	76213			0		Validé
2010	2005	7	7138	07138	Lavilledieu	2010-08-31 8:55	1500	0	1500			0		Validé
2010	2006	7	7305	07305	Salelles (Les)	2010-08-30 20:56	129150	79150	50000			0		Validé
2010	2007	7	7147	07147	Malarce-sur-la-Thines	2010-08-30 20:23	158359	100000	58359			0		Validé
2010	2065	7	7330	07330	Vallon-Pont-d'Arc	2010-08-15 16:37	1000	0	1000			0		Validé
2010	2066	7	7328	07328	Vagnas	2010-08-15 14:45	165399	100000	65399			0		Validé
2010	2067	7	7126	07126	Lagorce	2010-08-15 11:33	500	0	500			0		Validé
2010	2068	7	7053	07053	Chandolas	2010-08-13 14:49	495214	55214	440000			0		Validé
2010	2078	7	7300	07300	Saint-Thomé	2010-07-27 23:10	50	0	50			0		Validé
2010	2079	7	7331	07331	Vals-les-Bains	2010-07-27 11:18	350	350	0			0		Validé
2010	2104	7	7023	07023	Balazuc	2010-08-28 16:09	2500	0	2500			0		Validé
2010	2127	7	7031	07031	Berrias-et-Casteljau	2010-07-26 16:37	24223	0	24223			0		Validé
2010	2134	7	7148	07148	Malbosc	2010-07-31 12:37	1000	500	500			0		Validé
2010	2136	7	7163	07163	Montselgues	2010-07-30 13:29	9829	0	9829			0		Validé
2010	2147	7	7267	07267	Saint-Martial	2010-08-27 17:02	4000	4000	0			0		Validé
2010	2148	7	7244	07244	Saint-Jean-Chambre	2010-08-26 19:32	3000	3000	0			0		Validé
2010	2149	7	7018	07018	Astet	2010-08-26 14:16	8086	0	8086			0		Validé
2010	2150	7	7262	07262	Saint-Laurent-les-Bains	2010-08-25 17:10	10528	10528	0			0		Validé
2010	2176	7	7042	07042	Bourg-Saint-Andéol	2010-08-11 15:49	500	0	500			0		Validé
2010	2177	7	7170	07170	Pailharès	2010-08-09 19:35	5000	1000	4000			0		Validé
2010	2178	7	7161	07161	Montpezat-sous-Bauzon	2010-08-08 8:55	700	0	700			0		Validé
2010	2179	7	7198	07198	Rompon	2010-08-08 13:55	2500	0	2500			0		Validé
2010	2180	7	7201	07201	Ruoms	2010-08-08 23:17	2500	2000	500			0		Validé
2010	2181	7	7291	07291	Saint-Remèze	2010-08-12 17:48	2000	0	2000			0		Validé
2010	2210	7	7154	07154	Mazan-l'Abbaye	2010-08-24 22:47	200	200	0			0		Validé
2010	2214	7	7155	07155	Mercuer	2010-08-10 4:44	1500	0	1500			0		Validé
